id,text,rating,date,source,app,cleaned_text,word_count,language
c4d7038d-cc2a-4631-ac2b-046dabd7d0b0,very bad pergi mana mana pon mmg line lembab eh hanat punya line korang ingat aku bayar bulan2 guna air liur ke,1.0,2026-04-27 14:46:36,play_store,MyUMobile,very bad pergi mana mana pon mmg line lembab eh hanat punya line korang ingat aku bayar bulan2 guna air liur ke,22,id
2f7f9906-f063-49c7-9a0c-22f2c958820e,kenapa setiap Kali hujan or malam mesti line slow atau memang takde langsung.tak faham lah dah 2026 kot,1.0,2026-04-27 09:14:57,play_store,MyUMobile,kenapa setiap Kali hujan or malam mesti line slow atau memang takde langsung.tak faham lah dah 2026 kot,18,id
b00940a7-d77e-466f-917c-b19026cf262f,lag bangkai selow aku da bayar mahal gila,1.0,2026-04-26 14:01:25,play_store,MyUMobile,lag bangkai selow aku da bayar mahal gila,8,id
76013b87-43d8-4a46-9593-a90ff60f4ac1,internet kejap ada kejap takda lebih seminggu dah ni,1.0,2026-04-26 11:14:47,play_store,MyUMobile,internet kejap ada kejap takda lebih seminggu dah ni,9,id
bfc31b0c-3188-446a-8429-3228170f9d25,"this app is fine. the internet tho, so annoying. if only there's other internet option near me.",2.0,2026-04-26 07:45:00,play_store,MyUMobile,"this app is fine. the internet tho, so annoying. if only there's other internet option near me.",17,en
2f2f6132-944f-4349-8e0e-5a1a72c01099,"Very bad, paid an amount of money just for a bad latency and connection, despite living in big city in Malaysia, having much troubleshooting really get on my nerves, curse on you Umobile",1.0,2026-04-26 07:36:14,play_store,MyUMobile,"Very bad, paid an amount of money just for a bad latency and connection, despite living in big city in Malaysia, having much troubleshooting really get on my nerves, curse on you Umobile",33,en
29173f84-7134-442a-af20-045388f8f848,u mobile bodo main game nge lag bban,1.0,2026-04-26 05:09:30,play_store,MyUMobile,u mobile bodo main game nge lag bban,8,tl
c196cff9-1e32-48fd-b455-50858934ac20,makin lemah x let pkai d kesan Sya ni...,1.0,2026-04-26 01:58:02,play_store,MyUMobile,makin lemah x let pkai d kesan Sya ni..,9,id
1f15137f-d10b-4238-83a4-2325c081eeae,"It's literally such a scam. bought rm 1 / 1 hour, didn't go through, and didn't do anything. I bought rm 3 / 3 days, and it didn't last an hour. Also, i bought unlimited. UNLIMITED, just to end in 2 hours. fix it",1.0,2026-04-25 13:48:37,play_store,MyUMobile,"It's literally such a scam. bought rm 1 / 1 hour, didn't go through, and didn't do anything. I bought rm 3 / 3 days, and it didn't last an hour. Also, i bought unlimited. UNLIMITED, just to end in 2 hours. fix it",44,en
fc16792e-3ac3-4c9f-82f0-54869ce1b5e1,syaa sangatt kecewaa akuu isii 20rmm tiba' masuk 15 jehh apa lh nii tiba' tepotongg,2.0,2026-04-24 10:14:12,play_store,MyUMobile,syaa sangatt kecewaa akuu isii 20rmm tiba' masuk 15 jehh apa lh nii tiba' tepotongg,15,id
1d1b2837-a277-40db-8053-51580d73f5c8,whyyyy remove option pay bill for others. put it back in umobile app.,1.0,2026-04-24 01:45:54,play_store,MyUMobile,whyy remove option pay bill for others. put it back in umobile app.,13,en
0ac54e6f-bf3f-48a3-b448-d639497c78bb,"duduk rumah landed/apartment sama jugak, internet tetap slow. bila dm, boteyang reply. bila call selalu tak dapat 👎",1.0,2026-04-23 15:13:24,play_store,MyUMobile,"duduk rumah landed/apartment sama jugak, internet tetap slow. bila dm, boteyang reply. bila call selalu tak dapat 👎",18,id
533dfe1b-dbf1-4ae0-aab9-0d680d1b485a,"I thought umobile as a service provider has improved. The *118# rarely works. the connection is patchy, calling numbers go dead. My early experience 4years ago with the service was very bad. i allowed the sim to expire. all empty boasts about its services and offerings to attract victims.",1.0,2026-04-23 03:35:58,play_store,MyUMobile,"I thought umobile as a service provider has improved. The *118# rarely works. the connection is patchy, calling numbers go dead. My early experience 4years ago with the service was very bad. i allowed the sim to expire. all empty boasts about its services and offerings to attract victims.",49,en
b4af7e84-39a7-408a-b4a5-246550cbe488,trying to register..almost 10 times using myumobile to register at the end ERROR signs..this just a prepaid number..,1.0,2026-04-23 02:44:36,play_store,MyUMobile,trying to register..almost 10 times using myumobile to register at the end ERROR signs..this just a prepaid number..,18,en
2d2d744b-30c2-4159-ad1e-6820b340b8d9,sudah 1 mingu la..kenapa tak ada coverage,1.0,2026-04-22 21:15:17,play_store,MyUMobile,sudah 1 mingu la..kenapa tak ada coverage,7,id
546ca0a7-bb65-4664-bbd9-2adb9053e912,High unsuccessful top up rate using credit card due to short time out for completing the card details.,3.0,2026-04-22 10:48:07,play_store,MyUMobile,High unsuccessful top up rate using credit card due to short time out for completing the card details.,18,en
038f17eb-8f47-4607-bae9-0fe6aeb8c3b9,why you delete the top up for friend function,1.0,2026-04-22 10:03:19,play_store,MyUMobile,why you delete the top up for friend function,9,en
099685b8-d8fb-4a8f-8060-7768514280db,let me to download this MyImobile apps,5.0,2026-04-21 22:23:03,play_store,MyUMobile,let me to download this MyImobile apps,7,en
0086e4c9-f5a9-4589-9c1d-3fa72d2a107c,bad network especially when playing games👎,2.0,2026-04-21 12:56:10,play_store,MyUMobile,bad network especially when playing games👎,6,en
4f923f87-f7a9-4ee3-a0bf-9fbd5e5c3e31,Line sangkut dah tak laju.,4.0,2026-04-21 12:45:29,play_store,MyUMobile,Line sangkut dah tak laju.,5,id
aa2dee26-e8ac-4dbf-b889-7987bb68fd5a,Is an isreal harm app. price like hell. i was about to pay for the bill then it suddenly shot up from RM63+ to RM181. #Haramaap.,1.0,2026-04-21 04:58:30,play_store,MyUMobile,Is an isreal harm app. price like hell. i was about to pay for the bill then it suddenly shot up from RM63+ to RM181. #Haramaap.,26,en
2ab92712-42c2-45c7-9768-1cde3f1f3ec4,"UMOBILE JENIS SELECT BULU ..ADE ACC BOLEH SOS TOPUP..ADE ACC TKLEH ..ADE ACC BOLEH SHARE/REQUEST CREDIT, ADE ACC TKLEH ..BAPAK LICIK TELCOM NI ..NOT RECOMMENDED",1.0,2026-04-20 16:22:30,play_store,MyUMobile,"UMOBILE JENIS SELECT BULU ..ADE ACC BOLEH SOS TOPUP..ADE ACC TKLEH ..ADE ACC BOLEH SHARE/REQUEST CREDIT, ADE ACC TKLEH ..BAPAK LICIK TELCOM NI ..NOT RECOMMENDED",25,en
e09ca755-991f-4f2c-a8b5-9d24dc8496f5,oh my days its so SOOO Slow even ultra speed So slow now imagine the normal one 🫩🫩 might as well dont have Internet its basically the same. socials messages are so slow and game is superrrr laggy 🤗🤗 at this point im just wasting my money,1.0,2026-04-20 15:31:19,play_store,MyUMobile,oh my days its so SOO Slow even ultra speed So slow now imagine the normal one 🫩🫩 might as well dont have Internet its basically the same. socials messages are so slow and game is superr laggy 🤗🤗 at this point im just wasting my money,47,en
a32e8302-4d3e-409e-9a9e-ca3cbe86aa07,"The apps cannot be opened now, , always crushing down.",1.0,2026-04-20 12:32:52,play_store,MyUMobile,"The apps cannot be opened now, , always crushing down.",10,en
4607687b-2b6e-4def-9953-d9b3996d65e2,makin update makin lag 🥰😍😻😹,1.0,2026-04-20 12:15:04,play_store,MyUMobile,makin update makin lag 🥰😍😻😹,5,tl
119fe469-99b1-49a1-a103-a6ddae7e8c42,"the app won't even work for me, useless.",1.0,2026-04-20 11:13:00,play_store,MyUMobile,"the app won't even work for me, useless.",8,en
14e41801-bab4-4c5f-bd9f-7cbf481c6d4e,The customer service is less than what expect from a major player in MY...,2.0,2026-04-20 05:40:45,play_store,MyUMobile,The customer service is less than what expect from a major player in MY..,14,en
5fcbcf16-dfec-448c-a217-d7c2bc75ad0d,umobile touch n go top up always after minus my tng money then show error page. please check asap,1.0,2026-04-20 01:23:35,play_store,MyUMobile,umobile touch n go top up always after minus my tng money then show error page. please check asap,19,en
a80f55c5-d13a-4ced-90ac-dd575493779c,"telco paling teruk,suka ambil kredit custeme r sesuka hati, pantang tengok duit dalam akaun banyak,mula la tektik kikis duit pelanggan,buat sesiapa nak guna Umobile fikir 9 kali pun tak apa,sebab telco ni memang licik bab curi duit pelanggan dia,berhati² modus operandi jahat Umobile ni,aku akan tukar ke telco lain,lepas ni walaupun dah 8 tahun guna Umobile,tapi kali ni aku dah hilang sabar dengan Umobile,bye bye for ever",1.0,2026-04-19 22:32:21,play_store,MyUMobile,"telco paling teruk,suka ambil kredit custeme r sesuka hati, pantang tengok duit dalam akaun banyak,mula la tektik kikis duit pelanggan,buat sesiapa nak guna Umobile fikir 9 kali pun tak apa,sebab telco ni memang licik bab curi duit pelanggan dia,berhati² modus operandi jahat Umobile ni,aku akan tukar ke telco lain,lepas ni walaupun dah 8 tahun guna Umobile,tapi kali ni aku dah hilang sabar dengan Umobile,bye bye for ever",67,id
39583976-3d7b-465a-bf33-33933dc79e9e,dah berminggu tak boleh buka app bodo ni,1.0,2026-04-19 12:30:12,play_store,MyUMobile,dah berminggu tak boleh buka app bodo ni,8,id
3b6e2a2b-f5a0-497e-9f70-b8ebf6a85f24,when i trying to open but cannt open its very bad app 😏😏😏😏,1.0,2026-04-19 11:38:55,play_store,MyUMobile,when i trying to open but cannt open its very bad app 😏😏,13,en
287e9d6e-2681-4ca0-be6f-5ab03eeadf8a,"Apps sangat slow. walaupun sudah updated, tetapi sentiasa problem.",1.0,2026-04-19 11:24:37,play_store,MyUMobile,"Apps sangat slow. walaupun sudah updated, tetapi sentiasa problem.",9,id
5d212a8f-5a31-4a4a-9368-382efad06251,"it crashes everytime i want to open it, basically making it unusable. if not fixed, this app is just useless. hope dev can fix this.",1.0,2026-04-19 09:12:24,play_store,MyUMobile,"it crashes everytime i want to open it, basically making it unusable. if not fixed, this app is just useless. hope dev can fix this.",25,en
34c814b3-7839-4af2-8d1a-bdf9ced70149,"please solve it, I cannot open this apps because have a bug",1.0,2026-04-19 08:40:39,play_store,MyUMobile,"please solve it, I cannot open this apps because have a bug",12,en
922f22bd-72c5-4def-9481-dee0d19d234b,th app is not working,1.0,2026-04-19 08:28:00,play_store,MyUMobile,th app is not working,5,en
cccae1d5-45cf-407c-95f8-8a0ad7fd5489,very good I am using long time,5.0,2026-04-18 15:02:33,play_store,MyUMobile,very good I am using long time,7,en
3388fa9c-8cea-4713-b3ca-cc5627e0cfcc,"It's like one of the worst line you can get, I regret buying from this company when I try to top up Internet bundle they always top up another bundle from the one I selected aslo when I leave mon in the account suddenly all the balance I had is gone no more",1.0,2026-04-18 10:05:51,play_store,MyUMobile,"It's like one of the worst line you can get, I regret buying from this company when I try to top up Internet bundle they always top up another bundle from the one I selected aslo when I leave mon in the account suddenly all the balance I had is gone no more",53,en
6efbe838-38b1-4326-b9ce-b3b9c306eeaf,tak boleh bukak bodoh betol,1.0,2026-04-18 07:45:10,play_store,MyUMobile,tak boleh bukak bodoh betol,5,id
6f00b9c5-ece0-47cd-8b0a-2d090662ac7a,"cannot open the app, try to reinstall, can key in phone number, can get OTP, but auto close when try to login.",1.0,2026-04-18 06:31:39,play_store,MyUMobile,"cannot open the app, try to reinstall, can key in phone number, can get OTP, but auto close when try to login.",22,en
199c997b-e917-49e6-9884-5b82d8541d9f,"Always have issues... Can't open the app, can't add on the plan,.... Worst app ever",1.0,2026-04-18 04:21:57,play_store,MyUMobile,"Always have issues.. Can't open the app, can't add on the plan,.. Worst app ever",15,en
79c12bf9-ee54-432c-b7b6-a2d403b1e06f,"Application tak boleh buka,menyusahkan orang je nak bayar bil macam mana",1.0,2026-04-18 03:50:21,play_store,MyUMobile,"Application tak boleh buka,menyusahkan orang je nak bayar bil macam mana",11,id
687efc43-513f-4f81-b32c-b1126b52ed41,app keep crash can't open pls fix it,1.0,2026-04-18 02:05:47,play_store,MyUMobile,app keep crash can't open pls fix it,8,en
61db85da-3871-4cb3-8ed1-57ee9af1d40a,"This app keeps crashing I'm just trying to reload my acc, please fix dev I need to do my work 🙏🏿🙏🏿🙏🏿",1.0,2026-04-17 15:32:50,play_store,MyUMobile,"This app keeps crashing I'm just trying to reload my acc, please fix dev I need to do my work 🙏🏿🙏🏿🙏🏿",21,en
0b6b4015-1d05-46f5-bb52-a64c268a7def,UMOBILE TEAM DOES NOT EVEN REPLY TO COMMENTS,1.0,2026-04-17 15:11:04,play_store,MyUMobile,UMOBILE TEAM DOES NOT EVEN REPLY TO COMMENTS,8,en
aee5c11b-8c37-42ad-a191-56f195745d8b,App has a bug and shuts down automatically,1.0,2026-04-17 15:07:55,play_store,MyUMobile,App has a bug and shuts down automatically,8,en
9203237f-5777-4cd0-aef9-98c7e10747c9,um..... theres bug.. so i can't topup,1.0,2026-04-17 11:31:17,play_store,MyUMobile,um.. theres bug.. so i can't topup,7,en
b456e5bf-5995-41cc-8aea-9174ea70b88b,why i can't open this application after update. It always gate close automatically.,1.0,2026-04-17 09:58:46,play_store,MyUMobile,why i can't open this application after update. It always gate close automatically.,13,en
f4d8bd08-4ec9-47c5-959b-a1d74d3c8b28,I topup just to get a bad line? It's not true that umobile... topup is expensive to get internet like garbage,1.0,2026-04-17 08:30:33,play_store,MyUMobile,I topup just to get a bad line? It's not true that umobile.. topup is expensive to get internet like garbage,21,en
c4ebc2c0-f0e7-489f-b8e8-a1c0f5820c56,"Terrible internet service. The connection is always going down and is very unreliable. It’s frustrating, especially when you need it the most. Definitely not worth the money.",1.0,2026-04-17 07:27:07,play_store,MyUMobile,"Terrible internet service. The connection is always going down and is very unreliable. It’s frustrating, especially when you need it the most. Definitely not worth the money.",27,en
50ccceac-44ae-46c3-acb3-ac9546c66211,No use giving 1000gb ULTRA5G data for phone. Even 120gb at 5g or 4g LTE is more than sufficient. If 1000gb data for phone and SIM Router then its value for money.,1.0,2026-04-17 05:49:32,play_store,MyUMobile,No use giving 100gb ULTRA5G data for phone. Even 120gb at 5g or 4g LTE is more than sufficient. If 100gb data for phone and SIM Router then its value for money.,32,en
